test,instruction_type,instruction,name,ade1s,ade2s,ade3s,ade
552,s,Take a left after all the cars pass,552,1.3878930879838798,2.39905802956442,3.4793194171192297,2.42209017822251
552,sd,turn left here wait until there are no approaching vehicles from either side of the road,552,1.4232581999970255,2.424723514863519,3.473532769097601,2.440504827986049
552,s,"stop at the intersection, then turn left",255,1.920544613677076,3.984059724111865,5.619778671627021,3.841461003138653
552,ds,Make a left turn when there's no oncoming vehicles and go around the parked vehicle,552,1.46245673362361,2.445920306244984,3.518416678004153,2.475597905957583
552,s,Go around the stopped vehicle in front of you,552,1.4444989453887176,2.4323438858728665,3.498018196961624,2.458287009407736
552,s,"turn left, go around the road obstruction",552,1.3983137887848602,2.400758392255337,3.441550405157969,2.4135408620660552
552,d,Make a left turn when the vehicles from the left side have passed,552,1.295918308549541,2.334087682426807,3.36550128842464,2.331835759800329
555,d,Slow Down and let the gray car overtake you,555,2.5079948013881213,4.171708374527818,5.764455155615401,4.148052777177114
555,d,Continue straight when the light turns green,555,2.702550859221223,4.380276422554035,5.992880502177018,4.358569261317425
555,s,go straight and avoid hitting the construction cones or the barricades,555,2.9715284108144444,4.512831417255542,5.994525769187906,4.492961865752631
556,d,turn left and then stop behind the car when it stops,556,1.3363766002798223,3.090575679430017,4.0240645479917445,2.817005609233861
556,,Make a left turn at the intersection,70,1.827678593905108,3.38010802855693,4.12085016913152,3.1095455971978527
556,sd,Take a left turn and stop behind the white car,556,1.345927039939346,3.175272418413323,4.092894692151189,2.8713647168346195
556,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
556,d,Make a left turn after the white car turns. Stop behind the white car that's stopped and unloading pedestrians,556,1.3427523809620263,3.1742493126093443,3.993495272868653,2.8368323221466745
556,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
557,s,slide into the rightmost lane and then come to a stop at the intersection,557,1.6394843683695626,2.773227622710791,3.8229955838789897,2.745235858319781
557,s,Go into the rightmost lane when it appears and stop at the red stoplight,557,1.3141338411340548,2.3542727237525822,3.2656009273924846,2.3113358307597074
557,s,merge into the right lane,557,1.546879203988477,2.597685426114964,3.6302955598170072,2.591620063306816
557,s,Change one lane to the right to turn right at the intersection,557,1.6739499694857316,2.828543159978214,3.8114077319804864,2.771300287148144
557,s,Shift to the right and lane and then stop at the stoplight,557,1.4356489057415174,2.6128090386605423,3.467545636839067,2.505334527080376
558,d,Make a right turn when there are no cars coming from the left,558,2.119507556672372,3.7472950465104455,5.311549593179247,3.726117398787354
558,d,Make a right turn when there are no vehicles on-coming,558,1.8413898745338115,3.4888777491780525,4.819316707587471,3.383194777099778
558,d,turn right at the intersection and then stop behind the bus,558,1.9360051496448312,3.500168311651012,4.959466769006819,3.465213410100888
558,d,Take a right turn after the cars pass and then stop behind the bus,558,2.242950209691242,3.8642180344963375,5.538110749185545,3.8817596644577086
558,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
560,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
561,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
561,d,Make a left turn when the light turns green,561,0.3111638522529071,0.6675862289841048,1.1669354284921911,0.7152285032430677
561,s,"when the signal turns green, turn left at the intersection",561,0.3111638522529071,0.6675862289841048,1.1669354284921911,0.7152285032430677
561,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
561,d,Turn left when the stoplight turns green,561,0.3111638522529071,0.6675862289841048,1.1669354284921911,0.7152285032430677
562,s,Continue straight and slow down when approaching the stopped vehicle ahead,562,0.9878110270611786,2.6813965140919724,2.661135205047928,2.110114248733693
562,s,Slow down before approaching the white vehicle ahead,562,0.9396974484875604,2.723896778945602,2.695544988578811,2.119713072003991
562,d,stop behind the stopped truck,235,0.8278423557450003,1.677983621553799,2.205436255853538,1.5704207443841127
563,sd,merge one lane to the right when there are no approaching vehicles ,563,1.1043750788109314,1.633299357910903,2.3371626638371183,1.6916123668529843
563,,switch lanes to the right,563,0.9788539584331264,1.501266576250884,2.0335079715005926,1.5045428353948676
563,d,swtich to the right lane when the truck is out of the way,563,0.9685162914582444,1.5412751503166466,2.1379673101634764,1.5492529173127891
563,d,Change one lane to the right,563,1.042088579034432,1.5665023004028615,2.1438203389428017,1.584137072793365
563,s,Switch to the right lane on the solid white line to avoid being in the turn lane.,563,0.8370170329299974,1.3595584090112869,1.7572248177613328,1.3179334199008723
564,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
564,ds,Make a right turn turn following the truck directly ahead,564,1.7305087128109324,2.78781503196418,5.270631762487113,3.262985169087409
564,ds,move when the truck starts moving and then turn right at the intersection,564,2.519007261205496,3.170063587435731,4.990085859272495,3.5597189026379072
564,d,follow the truck ahead and turn right,564,1.0124578361671517,1.801731756463608,2.7153895795647887,1.843193057398516
565,d,turn right and then stop behind the truck,565,1.665185021552213,3.463196759511112,4.365305028915186,3.164562269992837
565,d,Follow the truck ahead. Stop at a safe distance behind the truck,565,1.2312773866227864,2.947352577684668,3.4657841980052906,2.5481380541042484
565,d,Follow the yellow truck ahead of you,565,1.3997083671181374,3.095358644014243,3.8193504618624745,2.771472490998285
566,,Make a right turn at the intersection and go straight,566,1.875454177262925,3.8949944134615,5.064201782881841,3.611550124535422
566,s,Make a right turn and proceed straight,566,2.185925613687137,4.298359813548287,5.6719491588841935,4.0520781953732055
566,,trn right and go straight,566,1.99471626793552,4.158540281521853,5.374047972089415,3.842434840515596
566,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
570,s,Make a right turn at the stop sign,570,1.6861438887905689,3.20891166190005,4.77660423505866,3.223886595249759
570,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
570,s,Make a full stop at the intersection then make a right.,570,2.3812069475150146,4.097793966800591,7.179553337919268,4.552851417411625
574,s,turn left at the end of the road ,125,1.993852367357574,2.942524045292143,3.0625609280113983,2.6663124468870385
574,s,"turn left, then stop at the stop sign and then turn right.",574,1.563150773706839,3.100394403279468,4.194878371506094,2.9528078494974666
574,,"turn left, turn right",126,2.469572033999074,4.8951251976934085,6.55355851070258,4.6394185807983535
574,s,"Following the road, turn left and continue until the stop sign. At the stop sign turn right",574,1.829061635887705,3.614999695742149,5.007873133867077,3.483978155165644
574,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
574,s,Stop at the stopsign and make a right turn,574,1.6460848617048458,3.350586360385212,4.3772358476284845,3.12463568990618
574,,Make a left turn and go srtaight,574,1.4592773622924111,2.7863594211889646,3.8296391773346072,2.691758653605328
575,,turn right here and continue,575,1.205691994353382,3.194225543793316,3.64185493269857,2.680590823615089
575,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
576,,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
576,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
576,s,Make a right turn at the light,576,0.8498855324134537,1.760719959322916,2.409374193092477,1.6733265616096158
576,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
576,,Make a right turn at the intersection and go straight,566,1.875454177262925,3.8949944134615,5.064201782881841,3.611550124535422
577,,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
577,,Make a right turn and go straight,65,1.823304437470577,5.460137545136118,6.72248972496231,4.6686439025230015
577,s,Making a right turn. Continue straight ,577,1.1384654428881713,2.8281516898175347,3.176167232895984,2.38092812186723
578,d,Continue straight when the stop light turns green,578,1.903515404173244,4.9751376783536845,7.312843775005469,4.730498952510799
578,,go straight,44,2.8623020140996327,4.850816414687017,6.467439442197707,4.726852623661452
580,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
580,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
580,,Make a left turn,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
580,s,Make a left turn and continue straight,580,0.8230094014498138,5.051071504491453,5.12796760673019,3.6673495042238193
580,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
582,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
582,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
582,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
582,s,Make a right turn when you come about to the intersection and go straight,582,2.389051822829983,4.109767016956156,5.878311921091344,4.125710253625828
582,s,Make a right turn at the light,576,0.8498855324134537,1.760719959322916,2.409374193092477,1.6733265616096158
583,s,stop at the intersection then move ahead,583,1.71422649394943,1.7305438282260224,2.454601014065614,1.966457112080356
584,d,turn right and then let the black car turn then continue,584,1.8069073924826533,3.118060056442446,4.221096251402648,3.048687900109249
584,d,Slow down to allow the merging vehicle to get into the lane.,584,1.97774814232452,3.355956686545668,4.570444854519446,3.3013832277965443
584,ds,Make a right turn. Slow down to allow the incoming vehicle to merge into the lane.,584,1.8819007136019887,3.1589863374745777,4.25022125744714,3.097036102841236
584,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
586,,Go into the right lane to make a right turn,586,0.5860715071861682,3.063370612321483,3.0370771582953857,2.228839759267679
586,s,merge into the right turn only lane,586,0.7548080415369861,3.274405497157388,3.38072741034523,2.469980316346535
586,,switch lanes to the right,563,0.9788539584331264,1.501266576250884,2.0335079715005926,1.5045428353948676
586,s,enter the turning lane on the right,586,0.5180538535490721,3.0650959626215486,3.0024427053335003,2.1951975071680403
586,s,Change one lane to the right to be in the right turn lane,586,0.5023651935207395,3.041565875611508,2.971840846098316,2.171923971743521
588,sd,turn right where there i are no approaching cars,588,2.1195583041769828,5.695250243585751,7.158142948888738,4.990983832217157
